date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:13	530489/530489	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:10%20GMT	https://laotramirada.com/conferencias/ivan-duque	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/ivan-duque.html	(from https://laotramirada.com/conferencias/ivan-duque/)
16:27:13	533680/533680	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:11%20GMT	https://laotramirada.com/conferencias/ivan-duque/unete	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/ivan-duque/unete.html	(from https://laotramirada.com/conferencias/ivan-duque/)
16:27:13	3748/3748	---M--	200	added ('OK')	image/png	etag:%225fd7769a-ea4%22	https://api.laotramirada.com/content/uploads/2020/11/la_tercera.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/la_tercera.png	(from https://laotramirada.com/conferencias/ivan-duque/)
16:27:14	426174/426174	---M--	200	added ('OK')	image/png	etag:%225fd0e549-680be%22	https://api.laotramirada.com/content/uploads/2020/11/Moises-Nai%cc%81m.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Moises-Nai%cc%81m.png	(from https://laotramirada.com/conferencias/moises-naim/)
16:27:14	535541/535541	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:12%20GMT	https://laotramirada.com/conferencias/moises-naim/sobre	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/moises-naim/sobre.html	(from https://laotramirada.com/conferencias/moises-naim/)
16:27:14	533456/533456	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:12%20GMT	https://laotramirada.com/conferencias/moises-naim	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/moises-naim.html	(from https://laotramirada.com/conferencias/moises-naim/)
16:27:15	535178/535178	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:12%20GMT	https://laotramirada.com/conferencias/moises-naim/unete	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/moises-naim/unete.html	(from https://laotramirada.com/conferencias/moises-naim/)
16:27:15	29434/29434	---M--	200	added ('OK')	image/png	etag:%225fcfbcb8-72fa%22	https://api.laotramirada.com/content/uploads/2020/11/Captura-de-Pantalla-2020-11-30-a-las-15.27.23.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Captura-de-Pantalla-2020-11-30-a-las-15.27.23.png	(from https://laotramirada.com/conferencias/moises-naim/)
16:27:15	230008/230008	---M--	200	added ('OK')	image/png	etag:%225fda568e-38278%22	https://api.laotramirada.com/content/uploads/2020/11/Moro.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Moro.png	(from https://laotramirada.com/conferencias/sergio-moro/)
16:27:16	533311/533311	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:13%20GMT	https://laotramirada.com/conferencias/sergio-moro/sobre	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/sergio-moro/sobre.html	(from https://laotramirada.com/conferencias/sergio-moro/)
16:27:16	529274/529274	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:13%20GMT	https://laotramirada.com/conferencias/sergio-moro	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/sergio-moro.html	(from https://laotramirada.com/conferencias/sergio-moro/)
16:27:16	531369/531369	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:14%20GMT	https://laotramirada.com/conferencias/sergio-moro/unete	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/sergio-moro/unete.html	(from https://laotramirada.com/conferencias/sergio-moro/)
16:27:16	243427/243427	---M--	200	added ('OK')	image/png	etag:%225fda56b7-3b6e3%22	https://api.laotramirada.com/content/uploads/2020/11/Macri-2.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Macri-2.png	(from https://laotramirada.com/conferencias/mauricio-macri/)
16:27:17	530818/530818	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:14%20GMT	https://laotramirada.com/conferencias/oscar-naranjo/sobre	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/oscar-naranjo/sobre.html	(from https://laotramirada.com/conferencias/mauricio-macri/)
16:27:17	531609/531609	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:15%20GMT	https://laotramirada.com/conferencias/oscar-naranjo	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/oscar-naranjo.html	(from https://laotramirada.com/conferencias/mauricio-macri/)
16:27:17	531572/531572	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:15%20GMT	https://laotramirada.com/conferencias/oscar-naranjo/unete	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/oscar-naranjo/unete.html	(from https://laotramirada.com/conferencias/mauricio-macri/)
16:27:18	231997/231997	---M--	200	added ('OK')	image/png	etag:%225fd0c3a9-38a3d%22	https://api.laotramirada.com/content/uploads/2020/11/Captura-de-Pantalla-2020-11-27-a-las-16.45.12.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Captura-de-Pantalla-2020-11-27-a-las-16.45.12.png	(from https://laotramirada.com/conferencias/mauricio-macri/)
16:27:18	296334/296334	---M--	200	added ('OK')	image/png	etag:%225fd7b7e3-4858e%22	https://api.laotramirada.com/content/uploads/2020/11/Naranjo-2-1.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Naranjo-2-1.png	(from https://laotramirada.com/conferencias/oscar-naranjo/)
16:27:18	106635/106635	---M--	200	added ('OK')	image/png	etag:%225fd0d7b8-1a08b%22	https://api.laotramirada.com/content/uploads/2020/11/Captura-de-Pantalla-2020-11-27-a-las-16.34.40.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Captura-de-Pantalla-2020-11-27-a-las-16.34.40.png	(from https://laotramirada.com/conferencias/oscar-naranjo/)
16:27:19	283268/283268	---M--	200	added ('OK')	image/png	etag:%225fd7ac37-45284%22	https://api.laotramirada.com/content/uploads/2020/11/MVLL_A2.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/MVLL_A2.png	(from https://laotramirada.com/conferencias/mario-vargas-llosa-2-2/)
16:27:19	534206/534206	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:16%20GMT	https://laotramirada.com/conferencias/mario-vargas-llosa-2-2/sobre	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/mario-vargas-llosa-2-2/sobre.html	(from https://laotramirada.com/conferencias/mario-vargas-llosa-2-2/)
16:27:19	532111/532111	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:17%20GMT	https://laotramirada.com/conferencias/mario-vargas-llosa-2-2	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/mario-vargas-llosa-2-2.html	(from https://laotramirada.com/conferencias/mario-vargas-llosa-2-2/)
16:27:19	532070/532070	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:17%20GMT	https://laotramirada.com/conferencias/mario-vargas-llosa-2-2/unete	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/conferencias/mario-vargas-llosa-2-2/unete.html	(from https://laotramirada.com/conferencias/mario-vargas-llosa-2-2/)
16:27:20	108249/108249	---M--	200	added ('OK')	image/png	etag:%225fd0d70f-1a6d9%22	https://api.laotramirada.com/content/uploads/2020/11/Captura-de-Pantalla-2020-11-27-a-las-16.39.00.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Captura-de-Pantalla-2020-11-27-a-las-16.39.00.png	(from https://laotramirada.com/conferencias/mario-vargas-llosa-2-2/)
16:27:20	12937/12937	---MCZ	200	added ('OK')	application/javascript	etag:W/%223289-177bbd709e0%22	https://laotramirada.com/_nuxt/pages/vitrina/lideres/index.fa15879.js	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/_nuxt/pages/vitrina/lideres/index.fa15879.js	(from https://laotramirada.com/vitrina/lideres/)
16:27:20	73912/73912	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c51f-120b8%22	https://api.laotramirada.com/content/uploads/2020/11/Lasso-1bn-scaled-e1604693269328.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Lasso-1bn-scaled-e1604693269328.jpg	(from https://laotramirada.com/vitrina/lideres/)
16:27:20	547351/547351	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:18%20GMT	https://laotramirada.com/vitrina/lideres	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/lideres.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:21	546861/546861	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:18%20GMT	https://laotramirada.com/vitrina/galeria	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/galeria.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:21	539212/539212	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:19%20GMT	https://laotramirada.com/vitrina/novedades	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/novedades.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:21	521256/521256	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:19%20GMT	https://laotramirada.com/vitrina/lideres/ivan-duque	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/lideres/ivan-duque.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:21	319703/319703	---M--	200	added ('OK')	image/png	etag:%225fcfb5dd-4e0d7%22	https://api.laotramirada.com/content/uploads/2020/11/Duque-Marquez-1.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Duque-Marquez-1.png	(from https://laotramirada.com/vitrina/lideres/)
16:27:22	538191/538191	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:19%20GMT	https://laotramirada.com/vitrina/lideres/moises-naim	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/lideres/moises-naim.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:22	272781/272781	---M--	200	added ('OK')	image/png	etag:%225fcfb5aa-4298d%22	https://api.laotramirada.com/content/uploads/2020/11/Moises-Naim-1.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Moises-Naim-1.png	(from https://laotramirada.com/vitrina/lideres/)
16:27:22	521400/521400	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:20%20GMT	https://laotramirada.com/vitrina/lideres/sergio-moro	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/lideres/sergio-moro.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:22	237977/237977	---M--	200	added ('OK')	image/png	etag:%225fcfb57e-3a199%22	https://api.laotramirada.com/content/uploads/2020/11/Moro-1-1.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Moro-1-1.png	(from https://laotramirada.com/vitrina/lideres/)
16:27:23	521276/521276	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:20%20GMT	https://laotramirada.com/vitrina/lideres/mauricio-macri	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/lideres/mauricio-macri.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:23	204925/204925	---M--	200	added ('OK')	image/png	etag:%225fcfb542-3207d%22	https://api.laotramirada.com/content/uploads/2020/11/MAcri-2-2.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/MAcri-2-2.png	(from https://laotramirada.com/vitrina/lideres/)
16:27:23	521314/521314	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:21%20GMT	https://laotramirada.com/vitrina/lideres/oscar-naranjo	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/lideres/oscar-naranjo.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:23	118762/118762	---M--	200	added ('OK')	image/png	etag:%225fce95dd-1cfea%22	https://api.laotramirada.com/content/uploads/2020/11/Naranjo-1-1.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Naranjo-1-1.png	(from https://laotramirada.com/vitrina/lideres/)
16:27:24	521367/521367	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:21%20GMT	https://laotramirada.com/vitrina/lideres/mario-vargas-llosa-2	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/lideres/mario-vargas-llosa-2.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:24	165977/165977	---M--	200	added ('OK')	image/png	etag:%225fce95ad-28859%22	https://api.laotramirada.com/content/uploads/2020/11/MVLL3.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/MVLL3.png	(from https://laotramirada.com/vitrina/lideres/)
16:27:24	521140/521140	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:22%20GMT	https://laotramirada.com/vitrina/lideres/paul-polman	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/lideres/paul-polman.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:24	118656/118656	---M--	200	added ('OK')	image/png	etag:%225fce957d-1cf80%22	https://api.laotramirada.com/content/uploads/2020/11/Polman-1-1.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Polman-1-1.png	(from https://laotramirada.com/vitrina/lideres/)
16:27:24	521222/521222	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Mar%202022%2020:27:22%20GMT	https://laotramirada.com/vitrina/lideres/guy-sorman	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina/lideres/guy-sorman.html	(from https://laotramirada.com/vitrina/lideres/)
16:27:25	127791/127791	---M--	200	added ('OK')	image/png	etag:%225fce9552-1f32f%22	https://api.laotramirada.com/content/uploads/2020/11/Sorman-1-1.png	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Sorman-1-1.png	(from https://laotramirada.com/vitrina/lideres/)
16:27:25	14784/14784	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239c0-177bbd709e0%22	https://laotramirada.com/_nuxt/pages/vitrina/lideres/_id/index.7cf3d77.js	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/_nuxt/pages/vitrina/lideres/_id/index.7cf3d77.js	(from https://laotramirada.com/vitrina/lideres/lider-a)
16:27:26	6683/6683	---MCZ	200	added ('OK')	application/javascript	etag:W/%221a1b-177bbd709e0%22	https://laotramirada.com/_nuxt/pages/vitrina/galeria/_id/index.d0b8543.js	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/_nuxt/pages/vitrina/galeria/_id/index.d0b8543.js	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:26	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Mar%202022%2020:27:23%20GMT	https://laotramirada.com/vitrina	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:26	231632/231632	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c3e3-388d0%22	https://api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-1-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-1-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:26	176867/176867	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c3bc-2b2e3%22	https://api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-2-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-2-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:26	60821/60821	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c39a-ed95%22	https://api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-3-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-3-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:27	74350/74350	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c378-1226e%22	https://api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-4-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-4-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:27	115975/115975	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c355-1c507%22	https://api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-5-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-5-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:27	70574/70574	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c330-113ae%22	https://api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-6-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-6-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:27	135089/135089	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c30e-20fb1%22	https://api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-7-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-7-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:27	60946/60946	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c2eb-ee12%22	https://api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-8-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-8-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:28	53153/53153	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c2ca-cfa1%22	https://api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-9-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Vargas-Llosa-9-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-mario-vargas-llosa)
16:27:28	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Mar%202022%2020:27:26%20GMT	https://laotramirada.com/vitrina	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:28	66632/66632	---M--	200	added ('OK')	image/jpeg	etag:%225fda277a-10448%22	https://api.laotramirada.com/content/uploads/2020/11/Giuliani-1bn-scaled-e1604691671996.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Giuliani-1bn-scaled-e1604691671996.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:28	81817/81817	---M--	200	added ('OK')	image/jpeg	etag:%225fda2745-13f99%22	https://api.laotramirada.com/content/uploads/2020/11/Giuliani-2bn-scaled-e1604691678124.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Giuliani-2bn-scaled-e1604691678124.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:29	29118/29118	---M--	200	added ('OK')	image/jpeg	etag:%225fda2713-71be%22	https://api.laotramirada.com/content/uploads/2020/11/Giuliani-3bn-scaled-e1604691686694.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Giuliani-3bn-scaled-e1604691686694.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:29	33283/33283	---M--	200	added ('OK')	image/jpeg	etag:%225fda26e5-8203%22	https://api.laotramirada.com/content/uploads/2020/11/Giuliani-4bn-e1604691694891.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Giuliani-4bn-e1604691694891.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:29	50939/50939	---M--	200	added ('OK')	image/jpeg	etag:%225fda26b2-c6fb%22	https://api.laotramirada.com/content/uploads/2020/11/Giuliani-5bn-scaled-e1604691703266.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Giuliani-5bn-scaled-e1604691703266.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:29	78696/78696	---M--	200	added ('OK')	image/jpeg	etag:%225fda1d51-13368%22	https://api.laotramirada.com/content/uploads/2020/11/Giuliani-7bn-scaled-e1604691716801.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Giuliani-7bn-scaled-e1604691716801.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:30	74503/74503	---M--	200	added ('OK')	image/jpeg	etag:%225fda1ceb-12307%22	https://api.laotramirada.com/content/uploads/2020/11/Giuliani-8bn-scaled-e1604691724515.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Giuliani-8bn-scaled-e1604691724515.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:30	93768/93768	---M--	200	added ('OK')	image/jpeg	etag:%225fda1cb5-16e48%22	https://api.laotramirada.com/content/uploads/2020/11/Giuliani-9bn-scaled-e1604691730510.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Giuliani-9bn-scaled-e1604691730510.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:30	145895/145895	---M--	200	added ('OK')	image/jpeg	etag:%225fda1c7b-239e7%22	https://api.laotramirada.com/content/uploads/2020/11/Giuliani-10bn-e1604691739815.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Giuliani-10bn-e1604691739815.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-rudy-giuliani)
16:27:31	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Mar%202022%2020:27:28%20GMT	https://laotramirada.com/vitrina	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina	(from https://laotramirada.com/vitrina/galeria/conferencia-yoani-sanchez)
16:27:31	46452/46452	---M--	200	added ('OK')	image/jpeg	etag:%225fda4cd2-b574%22	https://api.laotramirada.com/content/uploads/2020/11/YOANI-SANCHEZ-1-2-e1604690202846.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/YOANI-SANCHEZ-1-2-e1604690202846.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-yoani-sanchez)
16:27:31	54543/54543	---M--	200	added ('OK')	image/jpeg	etag:%225fda4cae-d50f%22	https://api.laotramirada.com/content/uploads/2020/11/YOANI-SANCHEZ-2-2-e1604690210651.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/YOANI-SANCHEZ-2-2-e1604690210651.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-yoani-sanchez)
16:27:32	99115/99115	---M--	200	added ('OK')	image/jpeg	etag:%225fda4c5e-1832b%22	https://api.laotramirada.com/content/uploads/2020/11/YOANI-SANCHEZ-6-2-scaled-e1604690225716.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/YOANI-SANCHEZ-6-2-scaled-e1604690225716.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-yoani-sanchez)
16:27:32	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2028%20Mar%202022%2020:27:29%20GMT	https://laotramirada.com/vitrina	C:/My%20Web%20Sites/laotramirandaBackup/laotramirada.com/vitrina	(from https://laotramirada.com/vitrina/galeria/conferencia-john-tomasi)
16:27:32	400106/400106	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c147-61aea%22	https://api.laotramirada.com/content/uploads/2020/11/Tomasi-1-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Tomasi-1-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-john-tomasi)
16:27:32	190892/190892	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c11f-2e9ac%22	https://api.laotramirada.com/content/uploads/2020/11/Tomasi-2-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Tomasi-2-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-john-tomasi)
16:27:32	112289/112289	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c0f5-1b6a1%22	https://api.laotramirada.com/content/uploads/2020/11/Tomasi-3-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Tomasi-3-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-john-tomasi)
16:27:33	187165/187165	---M--	200	added ('OK')	image/jpeg	etag:%225fd7c0c9-2db1d%22	https://api.laotramirada.com/content/uploads/2020/11/Tomasi-4-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Tomasi-4-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-john-tomasi)
16:27:33	159082/159082	---M--	200	added ('OK')	image/jpeg	etag:%225fd7b977-26d6a%22	https://api.laotramirada.com/content/uploads/2020/11/Tomasi-5-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Tomasi-5-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-john-tomasi)
16:27:33	203429/203429	---M--	200	added ('OK')	image/jpeg	etag:%225fd7b950-31aa5%22	https://api.laotramirada.com/content/uploads/2020/11/Tomasi-6-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Tomasi-6-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-john-tomasi)
16:27:33	163818/163818	---M--	200	added ('OK')	image/jpeg	etag:%225fd7b92f-27fea%22	https://api.laotramirada.com/content/uploads/2020/11/Tomasi-7-2.jpg	C:/My%20Web%20Sites/laotramirandaBackup/api.laotramirada.com/content/uploads/2020/11/Tomasi-7-2.jpg	(from https://laotramirada.com/vitrina/galeria/conferencia-john-tomasi)
